X,Result
0.001,153.2319520530764
0.011,44.965235654116775
0.020999999999999998,31.177877702178943
0.031,24.916159512317105
0.041,21.20891571960269
0.051000000000000004,18.71663954603699
0.061000000000000006,16.909344554832703
0.07100000000000001,15.530816707123472
0.081,14.440539279842877
0.091,13.55439520336245
0.10099999999999999,12.81866702585547
0.11099999999999999,12.197298496213655
0.12099999999999998,11.66510963109636
0.13099999999999998,11.203938480420405
0.141,10.800328337226427
0.151,10.444079733166676
0.161,10.127310150864679
0.171,9.843824133655914
0.18100000000000002,9.58867984527024
0.19100000000000003,9.35788374500365
0.20100000000000004,9.148171032542653
0.21100000000000005,8.956844856291823
0.22100000000000006,8.781656618685242
0.23100000000000007,8.62071555699238
0.24100000000000008,8.472419527053104
0.25100000000000006,8.33540137549925
0.26100000000000007,8.208486930239076
0.2710000000000001,8.090661758856594
0.2810000000000001,7.981044620038181
0.2910000000000001,7.8788660782865305
0.3010000000000001,7.783451140794203
0.3110000000000001,7.694205055953212
0.3210000000000001,7.610601618016791
0.3310000000000001,7.532173473915594
0.34100000000000014,7.4585040413117705
0.35100000000000015,7.389220732192092
0.36100000000000015,7.323989241111466
0.37100000000000016,7.262508706899175
0.38100000000000017,7.204507595051064
0.3910000000000002,7.149740177956133
0.4010000000000002,7.09798351356028
0.4110000000000002,7.049034841600655
0.4210000000000002,7.002709331252245
0.4310000000000002,6.958838125796146
0.4410000000000002,6.917266639363506
0.45100000000000023,6.877853068454279
0.46100000000000024,6.840467087127616
0.47100000000000025,6.804988699825446
0.48100000000000026,6.771307229943626
0.49100000000000027,6.739320425681305
0.5010000000000002,6.708933667527761
0.5110000000000002,6.68005926409577
0.5210000000000002,6.652615824966322
0.5310000000000002,6.626527700847829
0.5410000000000003,6.601724482730964
0.5510000000000003,6.578140552877054
0.5610000000000003,6.555714681458258
0.5710000000000003,6.534389663502044
0.5810000000000003,6.514111991495526
0.5910000000000003,6.494831559612175
0.6010000000000003,6.47650139603665
0.6110000000000003,6.459077420310445
0.6210000000000003,6.4425182229979985
0.6310000000000003,6.426784865304514
0.6410000000000003,6.41184069656015
0.6510000000000004,6.39765118773046
0.6610000000000004,6.384183779329482
0.6710000000000004,6.371407742295259
0.6810000000000004,6.359294050552104
0.6910000000000004,6.347815264125555
0.7010000000000004,6.336945421799436
0.7110000000000004,6.3266599424159295
0.7210000000000004,6.316935534013318
0.7310000000000004,6.307750110082172
0.7410000000000004,6.299082712295587
0.7510000000000004,6.290913439133573
0.7610000000000005,6.283223379883188
0.7710000000000005,6.2759945535447885
0.7810000000000005,6.269209852223156
0.7910000000000005,6.262852988622343
0.8010000000000005,6.256908447300383
0.8110000000000005,6.251361439371447
0.8210000000000005,6.246197860374446
0.8310000000000005,6.241404251050969
0.8410000000000005,6.236967760800317
0.8510000000000005,6.232876113600099
0.8610000000000005,6.229117576200018
0.8710000000000006,6.2256809284124195
0.8810000000000006,6.222555435340869
0.8910000000000006,6.219730821399242
0.9010000000000006,6.217197245988068
0.9110000000000006,6.21494528070567
0.9210000000000006,6.212965887981871
0.9310000000000006,6.211250401031422
0.9410000000000006,6.209790505032572
0.9510000000000006,6.208578219444328
0.9610000000000006,6.2076058813822685
0.9710000000000006,6.206866129979634
0.9810000000000006,6.20635189166604
0.9910000000000007,6.206056366301289
1.0010000000000006,6.205973014106889
1.0110000000000006,6.206095543341923
1.0210000000000006,6.206417898674226
1.0310000000000006,6.2069342502013605
1.0410000000000006,6.20763898307932
1.0510000000000006,6.2085266877198935
1.0610000000000006,6.2095921505206695
1.0710000000000006,6.210830345093976
1.0810000000000006,6.212236423963743
1.0910000000000006,6.213805710701266
1.1010000000000006,6.215533692473031
1.1110000000000007,6.2174160129753595
1.1210000000000007,6.219448465733048
1.1310000000000007,6.221626987739706
1.1410000000000007,6.22394765341995
1.1510000000000007,6.226406668894436
1.1610000000000007,6.229000366530101
1.1710000000000007,6.231725199759262
1.1810000000000007,6.234577738152115
1.1910000000000007,6.237554662727972
1.2010000000000007,6.240652761492649
1.2110000000000007,6.243868925188345
1.2210000000000008,6.247200143244925
1.2310000000000008,6.250643499921324
1.2410000000000008,6.2541961706267335
1.2510000000000008,6.257855418411871
1.2610000000000008,6.261618590621175
1.2710000000000008,6.265483115697402
1.2810000000000008,6.269446500130674
1.2910000000000008,6.273506325543748
1.3010000000000008,6.277660245907952
1.3110000000000008,6.281905984881148
1.3210000000000008,6.286241333262815
1.3310000000000008,6.290664146559748
1.3410000000000009,6.295172342656945
1.3510000000000009,6.2997638995882985
1.3610000000000009,6.304436853402283
1.3710000000000009,6.30918929611776
1.381000000000001,6.3140193737657535
1.391000000000001,6.318925284512324
1.401000000000001,6.323905276859985
1.411000000000001,6.328957647922275
1.421000000000001,6.334080741769072
1.431000000000001,6.339272947838947
1.441000000000001,6.344532699415441
1.451000000000001,6.349858472164244
1.461000000000001,6.355248782728518
1.471000000000001,6.36070218737963
1.481000000000001,6.366217280720762
1.491000000000001,6.371792694441154
1.501000000000001,6.377427096118015
1.511000000000001,6.383119188065407
1.521000000000001,6.3888677062262715
1.531000000000001,6.394671419106862
1.541000000000001,6.400529126751316
1.551000000000001,6.40643965975464
1.561000000000001,6.412401878312448
1.571000000000001,6.418414671305885
1.581000000000001,6.4244769554201735
1.591000000000001,6.430587674295418
1.601000000000001,6.4367457977082525
1.611000000000001,6.442950320783115
1.621000000000001,6.449200263231401
1.6310000000000011,6.455494668618632
1.6410000000000011,6.461832603656788
1.6510000000000011,6.468213157521993
1.6610000000000011,6.474635441196014
