X,Result
-10.0,1.838163960890423
-9.99,1.8670533496968016
-9.98,1.897058047959239
-9.97,1.9282388573255502
-9.96,1.9606611371364193
-9.950000000000001,1.9943952381015884
-9.940000000000001,2.029516986485642
-9.930000000000001,2.0661082258014463
-9.920000000000002,2.104257424139825
-9.910000000000002,2.144060356604344
-9.900000000000002,2.1856208739139764
-9.890000000000002,2.2290517701388675
-9.880000000000003,2.274475764812794
-9.870000000000003,2.3220266174051774
-9.860000000000003,2.371850395440805
-9.850000000000003,2.424106921560606
-9.840000000000003,2.4789714296901217
-9.830000000000004,2.5366364664376997
-9.820000000000004,2.597314081156433
-9.810000000000004,2.6612383571236347
-9.800000000000004,2.7286683474755264
-9.790000000000004,2.7998914934738655
-9.780000000000005,2.8752276201529323
-9.770000000000005,2.9550336264207937
-9.760000000000005,3.039709014628636
-9.750000000000005,3.129702440293028
-9.740000000000006,3.2255195085120016
-9.730000000000006,3.32773210299315
-9.720000000000006,3.436989611090709
-9.710000000000006,3.554032510175463
-9.700000000000006,3.6797089159189347
-9.690000000000007,3.814994874229221
-9.680000000000007,3.9610194236133975
-9.670000000000007,4.119095789711228
-9.660000000000007,4.290760536880157
-9.650000000000007,4.477823149898213
-9.640000000000008,4.6824294382575635
-9.630000000000008,4.907143477524798
-9.620000000000008,5.155054734990396
-9.610000000000008,5.429919897009499
-9.600000000000009,5.736353261275817
-9.590000000000009,6.080086269618172
-9.580000000000009,6.46832736140508
-9.57000000000001,6.910270504147695
-9.56000000000001,7.417829366593373
-9.55000000000001,8.006723270048745
-9.54000000000001,8.698128631177592
-9.53000000000001,9.521272095058597
-9.52000000000001,10.517657617549744
-9.51000000000001,11.74826959640405
-9.50000000000001,13.306521497626088
-9.49000000000001,15.343116369161995
-9.480000000000011,18.117918867449397
-9.470000000000011,22.120650398703507
-9.460000000000012,28.39718588454802
-9.450000000000012,39.65206872952108
-9.440000000000012,65.69675746413293
-9.430000000000012,191.49694224112505
-9.420000000000012,-209.29510582716335
-9.410000000000013,-67.67079805972895
-9.400000000000013,-40.36257629112244
-9.390000000000013,-28.759639459931353
-9.380000000000013,-22.339879678135606
-9.370000000000013,-18.264649965834426
-9.360000000000014,-15.448150801267124
-9.350000000000014,-13.38539531272051
-9.340000000000014,-11.809659962291612
-9.330000000000014,-10.566789008828971
-9.320000000000014,-9.56147720150336
-9.310000000000015,-8.73163311155667
-9.300000000000015,-8.035069962329386
-9.290000000000015,-7.442121390896874
-9.280000000000015,-6.931317442775286
-9.270000000000016,-6.486736776327415
-9.260000000000016,-6.096322999365237
-9.250000000000016,-5.750778995133233
-9.240000000000016,-5.442820276188649
-9.230000000000016,-5.166658337448695
-9.220000000000017,-4.917635386948076
-9.210000000000017,-4.6919611175884395
-9.200000000000017,-4.486519742434085
-9.190000000000017,-4.298726344193433
-9.180000000000017,-4.126418436337687
-9.170000000000018,-3.9677730614934883
-9.160000000000018,-3.821242675757766
-9.150000000000018,-3.6855050331996337
-9.140000000000018,-3.559423629225871
-9.130000000000019,-3.442016195429861
-9.120000000000019,-3.33242939669634
-9.110000000000019,-3.2299183513010346
-9.10000000000002,-3.1338299345535487
-9.09000000000002,-3.043589074726655
-9.08000000000002,-2.9586874339369325
-9.07000000000002,-2.8786740032719775
-9.06000000000002,-2.803147244879974
-9.05000000000002,-2.731748492075191
-9.04000000000002,-2.664156378597392
-9.03000000000002,-2.6000821145409176
-9.020000000000021,-2.539265462535333
-9.010000000000021,-2.4814712959997616
-9.000000000000021,-2.4264866435499397
-8.990000000000022,-2.3741181412866643
