X,Result
-10.0,-1.4977081955778808
-9.0,60.04925789352901
-8.0,1.8592327966100276E7
-7.0,-200.41256800157848
-6.0,765.2568287095934
-5.0,8849.925136435864
-4.0,-6.098693072135729
-3.0,16834.481142606583
-2.0,489.67028272865554
-1.0,-1608.1587659105844
0.0,NaN
1.0,NaN
2.0,6.711902891807611
3.0,7.514572669828731
4.0,8.348630499520537
5.0,9.168274265435759
6.0,9.962923161284873
7.0,10.73084932907343
8.0,11.472959447392771
9.0,12.190934370004413
10.0,12.886600304053319
